SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Bigram_Lprob2	Bigram_Lprob3	Bigram_Lprob4	Trigram_Lprob1	Trigram_Lprob2	Trigram_Lprob3	Trigram_Lprob4
urd-wl-86-174276-11370251-post1__2	یو بی ایل گراؤنڈ پر شاہد آفریدی میچ کھیلنے کے بعد جیسے ہی ڈرائنگ روم سے باہر آئے تو شائقین کی بڑی تعداد ان کے گرد جمع ہوگئی،	at Ubl ground when Shahif Afridi go out from drawing room after finished match so many spectator gathered around him.	In UBL ground Shahid Afride after match playing when came from drying room then many wanters gathered.	When Shahid Affridi came out of the drawing room after playing the match on the UBL ground then a big number of fans gathered him.	At UPL ground after playing the match when Shahid Afreedi came out of the drawing room fans surrounded him.	-58.2646	-49.4146	-63.8633	-53.3698	-59.1288	-49.5195	-64.1437	-53.3643
urd-wl-86-174276-11370251-post1__3	ایک موقع پر ایک تماشائی نے ہاتھ پکڑ کرکے اپنے ساتھ تصویر کھنچوانے کی درخواست کی جس پر شاہد آفریدی نے اسے ہٹاتے ہوئے کہا یہ تصویر کل لے لینا،تاہم تماشائی کے اصرار پر آفریدی نے تیش میں آکر اسے تھپڑ رسید کردیئے اس سے قبل کہ وہ آپس میں گتھم گتھا ہوتے وہاں موجود افراد نے معاملہ رفع دفع کرایا۔	on one time one spectator request him by holding his hand to take a snap with him on that Shahid Afridi neglect him and siad that take snap tomorrow, although due to spectator insist Shahid Afridi gets angry and give him slept before they start fighting people resolve this matter.	TdOnce when a visitor said him to take picture with him he postponed it but the visitor didnot accept it then Afride bate him by hand and by the people there this matter was closed.	On one situation a fan held the hand and asked to take a photo with him on which Shahid Affridi removing his hand said that he can take the photo tomorrow but on fan's insistence Affridi became angry and slapped him, before they start a quarrel the gathering people just dismissed the matter there itself.	At one moment of the spectator pulled hand of Shahih Afredi and requested for a snap for which shahid afreedi pushed him and asked to take it later, for the force of spectator shahid afreedi got angry and slapped him before the situation gets worse people there sought out the problem	-146.798	-91.4188	-158.654	-137.602	-148.401	-92.1129	-160.025	-139.513
urd-wl-86-174276-11370251-post1__4	جس کے بعد شاہد آفریدی نے کہا کہ اسے خوامخواہ ایشو بنایا جارہا ہے اس وقت مجھے نماز کی جلدی تھی،	after that Shahid Afridi said that mde him issue with out any reason, at that time he was hurry for prayer.	After it Afride said it is being made issue for no reason but I was in hurry by Prayer.	After that Shahid Affridi said that without any reason he was made an issue therefore at that time he was in a hurry to attend the Prayer.	Shahid Afreedi then said people are just making this just an issue i was in a hurry for prayer,	-49.7786	-46.1472	-57.4384	-47.0828	-48.0019	-46.1326	-54.9056	-47.0283
urd-wl-86-174276-11370251-post1__5	بہرحال میں اس تماشائی سے معذرت کرلوں گا،	Anyway Ill excuse myself from taking part in these antiques.	nevertheless I shall apologize to that spectator.	Any way, I beg pardon for this drama.	Anyways i will patch up with this spectator.	-27.8141	-23.3641	-22.8664	-21.7496	-26.9842	-24.2711	-23.0025	-21.1875
urd-wl-86-174276-11370251-post1__6	شاہد آفریدی کے اس رویہ پر آپ کیا کہیں گے۔	What would you say about the behavior of Shahid Afridi?	what would you say on this behavior of Shahid Afridi.	What do you say about Shahid Afridi's actions?	What would you say about behavior of shahid afreedi.	-20.9044	-22.4248	-16.3336	-20.6508	-19.532	-20.3955	-16.0914	-19.8335
urd-wl-86-174276-11370251-post1__7	ہمیں اپنی رائے سے آگاہ کریں۔	Do let us know about your opinion.	Let us know of your opinion.	Let us know about your opinion.	gives us your suggestion.	-16.0856	-15.504	-15.043	-12.1944	-16.4379	-15.5411	-15.1541	-12.3327
urd-wl-86-174276-11370252-post1__1	بھارتی وزیراعظم من موہن سنگھ نے ایک مرتبہ پھر الزام عائدکیا ہے کہ پاکستان جنگ کے ماحول کو ہوا دے رہا ہے	The Indian President Manmohan Singh has again accused Pakistan of hyping the talk of war.	The Indian prime minister Manmohan Singh has once again accused Pakistan of provoking for a war.	Manmohan Singh once again accused Pakistan of creating a war-like atmosphere.	Manmohan Singh, the Indian Prime Minister have allegedly said that this environment is by Pakistan	-34.7255	-36.4517	-25.9146	-37.2381	-34.1231	-36.5297	-25.8606	-37.7088
urd-wl-86-174276-11370252-post1__2	اور پاکستان دہشت گردی کو ریاستی پالیسی کے طور پر استعمال کرتا ہے۔	And that Pakistan uses terrorism as its state policy.	And Pakistan is using terrorism as a state policy.	and that Pakistan is using terrorism as a policy of state.	Terrorism and state policy of Pkistan	-23.4626	-20.0998	-23.7612	-14.6122	-23.5208	-20.6041	-23.552	-14.7102
urd-wl-86-174276-11370252-post1__3	نئی دہلی میں وزرائے اعلیٰ کانفرنس سے خطاب کرتے ہوئے من موہن سنگھ کا کہنا تھا کہ دہشت گردعناصرکی ہمسایہ ممالک خصوصاً پاکستان سے پشت پناہی کی جاتی ہے	While deliberating to the Chief Ministers Manmohan Singh stated that terrorist elements were being housed in neighboring countries such as Pakistan.	while addressing a Chief Ministers conference in new Delhi, Manmohan Singh said that the terrorist elements are backed by neighboring countries specially Pakistan.	Speaking to a meeting of the cabinet of ministers, Manmohan Singh said that terrorist factions are being supported by neighbouring countries, especially Pakistan.	Manmohan singh, when addressing in the Chief Minister's conference in New Delhi, said that the Pakistan is supported by the neighbouring countries	-46.847	-60.2274	-52.4393	-48.3162	-47.0624	-60.841	-52.2169	-48.2497
urd-wl-86-174276-11370252-post1__4	اور ممبئی حملوں کے دہشت گردوں نے بحری راستہ اختیار کیا اور بھارتی کوسٹ گارڈ ز سے محفوظ رہے۔	And that during the Mumbai attacks the terrorists used the sea route and managed to elude the coast guard.	and the terrorists of the Mumbai attacks used the pelagic route and were safe from the Indian coast guards.	And that the terrorists who attacked Mumbai used the sea way and remained safe from the coastal guard.	After Mumbai attack by the terrorist, the naval path and the Indian coasts are made safe.	-52.4589	-51.5691	-54.2082	-42.0559	-52.9877	-51.7322	-54.6394	-42.4112
urd-wl-86-174276-11370252-post1__5	بھارتی وزیراعظم نے کہا کہ نومبر میں ممبئی حملے لشکر طیبہ نے کیے۔	The Indian president stated that the Mumbai attacks were carried out by the Lashkar-e-Tayyebah.	Indian prime minister said that the November attacks were carried out by Lashkare Taiba.	The Indian Prime Minister said that the Mumbai attacks of November were carried out by Lashkar-e-Taiba.	Prime minister of India said that the November attach in Mumbai was by Lashkae-e-Taiba.	-32.2211	-31.8779	-33.3699	-33.3242	-31.7099	-30.9477	-32.4644	-33.3483
urd-wl-86-174276-11370252-post1__6	انہوں نے مزید کہا کہ دہشت گرد نئی تکنیک اور جدید ترین مواصلاتی نظام استعمال کررہے ہیں،ہمیں لائن آف کنٹرول پر بھی سختی بڑھانا ہوگی جہاں سے دراندازی ہوتی ہے ان کا کہنا تھا کہ دہشت گردی کسی صورت برداشت نہیں کی جائے گی اور یہی ہماری پالیسی ہے۔	He continued that the terrorists were using new techniques and advanced equipment and that the security on the line of control should also be increased so that infiltration of these things could be stopped, he also stated that terrorism shall never be tolerated by the Indian government and that was their policy.	he added that the terrorists are using modern techniques and the latest communication systems. We'll have to be more rigorous over the line of control where in the intrusion takes place. He said that terrorism will not be spared in any case and this is our policy.	He said that the terrorists were using new techniques and modern communication systems. We will have to step up the forces at the line of control as well, from where there is infiltration. He said that terrorism will not be accepted in any form, and this is our policy.	The policy is that the Modern communication systems and the new techniques used in Line of control will increase the infiltration of terrorism .	-128.23	-113.343	-110.642	-53.4099	-129.742	-111.721	-109.489	-53.253
urd-wl-86-174276-11370252-post1__7	بھارتی وزیر اعظم کے اس الزام کو آپ کس طرح دیکھتے ہیں؟	In what light do you see these accusations made by the Indian President?	how do you see this allegation from the Indian prime minister?	How do you see this accusation of the Indian Prime Minister?	How will the Indian Prime Minister see this allegation?	-34.4339	-24.188	-25.2732	-20.9648	-35.0563	-24.0084	-25.9207	-20.9648
urd-wl-86-174276-11370252-post1__8	کیابھارت کا اندرونی خلفشار اورعلیحدگی پسند تحریکیں بھارتی اضطراب کا مظہر تونہیں ہے؟	Is the internal chaos and separation movements of India not the show of India's anxiety?	Does the internal Political war, and individualism shows the India is in trouble?	Do the internally opposed and separatist movements of India show the disturbed situation n India?	This marks the anxiety of the Mazhar facets	-39.5634	-31.7572	-46.9356	-22.8438	-40.1529	-31.9726	-47.2066	-22.0024
urd-wl-86-174276-11370252-post1__9	بھارت کس کے اشاروں پر دھمکی آمیز رویہ اختیار کئے ہوئے ہے؟	On whose signals is India has chosen to be in threatening attitude?	On what basis India has warning others?	On whose orders is India taking this warning stance?	How does the attitude of India towards threatening?	-29.9432	-22.2271	-29.0767	-20.6268	-29.853	-22.2271	-29.0767	-20.2274
urd-wl-86-174276-11370252-post1__10	اپنی رائے سے آگاہ کریں۔	Let us know of your opinion	please provide us your suggestions	Give us your views.	Regarding this choice.	-17.6249	-20.3651	-11.9272	-7.49599	-17.6621	-20.9378	-11.9272	-7.49599
urd-wl-86-174276-11370253-post10__1	-زبیر خان، کراچی۔	Zubeer Khan, Karachi	Zubair Khan, Karachi	Zubair Khan, Karachi	Zubair Khan, Karachi	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179
urd-wl-86-174276-11370253-post10__2	یہ بہت دردناک سانحہ ہے کہ اسرائیلی فلسطینیوں کا قتل عام کر رہے ہیں ادھر کشمیر بھی یہی صورتحال ہے لیکن سالمتی کونسل کے سر پہ جوں تک نہیں ریگتی ہے۔	This is very hurtful incident that Israel is publicly massacring the Palestinians, same situation is here in Kashmir but Security Council do not even bother by it.	This is the most dangerous situation where Isreal kills Palestinians, on the other hand the same in Kashmir also, it was not noted by any peace councils, and not even responding for this	This is a sad calamity that Israeli is massacring the Palestinians and the same situation is prevalent in Kashmir, but there is no effect on the Security Council.	It is extremely sad that the Israelis are openly killing Palestinians. Over here, Kashmir is in the same situation but the Peace Council does not even turn a ear over it.	-64.549	-83.2448	-60.8731	-77.3264	-65.0514	-82.5337	-59.0454	-77.6917
urd-wl-86-174276-11370253-post10__3	جتنی بھی تنظیمیں جو فلسطین اور کشمیر میں موجود ہیں انہیں چاہیئے کہ اپنی آزادی تک جنگ جاری رکھین اور ان میں اتھاد پیدا کرتے ہوئے ہر قسم کی جارحیت کا مقابلہ کرتے رہیں ایک نہ ایک دن ان کی شہادت رنگ لائے گی انشاءاللہ	As many organizations who are in Palestine and Kashmir should continue their fight till freedom and by creating unity between themselves keep fighting every kind of aggression, one of these days their Martyr will bring result. By the will of Allah	The Associations in Kashmir and Palestian, ther have to fight for their freedom, and they to be united and strrugle to all dangerous situations. definitely one day their struggle will give you a good result. Insha Allah	All the organisations present in Palestine and Kashmir should keep their war going until they gain independence, and they should form unity among themselves and keep facing any type of harm, and one day or the other their martyrdom will give fruit, God Willing.	All the groups that are in Kashmir and Palestine, should keep the war going for freedom, and unitedly fight any force that opposes them. One day their martyrdom will bear fruit, God willing.	-107.262	-86.2964	-111.337	-87.3324	-105.91	-85.5828	-111.756	-87.4902
urd-wl-86-174276-11370253-post1__1	غزہ پر اسرائیلی فضائی حملے بدستور جاری ہیں، اب تک سینکڑوں فلسطینی مرد، خواتین اور بچے شہید ہوچکے ہیں۔	Israeli air attacks still continues in Gaza, since now several Palestinian Men, Women and children have been martyred.	on Ghazwa, they air force of Isreals are attacking on palestain, today also. till this more than lakhs people are died.	The air attacks by Israel on Gaza are continuing, just the same. Until now, hundreds of Palestinian men, women and children have been martyred.	Israeli air attacks are still continued on Gaza, hundreds of Palestinian men, women and children have been martyred.	-48.4504	-53.5917	-55.1866	-46.0267	-48.5392	-54.0046	-52.7828	-43.5328
urd-wl-86-174276-11370253-post1__2	حماس کے اہم سیاسی رہنمانظاریان کو بیوی بچوں سمیت شہید کردیا گیا ہے۔	Important political leader of Hamas Nazarian have been martyred with wife and kids.	The important Political Person of HAMAS Nazariyan has killed along with his family.	Important Hamas leader Nazariyan was killed along with hwife and children.	The important leader of Hamas Nazaar Rayyan and family has been martyred.	-27.9837	-29.4926	-26.0602	-27.1502	-28.4198	-29.5944	-26.0793	-27.5121
urd-wl-86-174276-11370253-post1__3	ادھر سلامتی کونسل کا اجلاس بغیر کسی فیصلے کے ختم ہوگیا ہے۔	There meeting of Security Council ended without any decision.	the other side the functions of peace councils got closed, without any conclusion	Here the Security Council meeting concluded without any decision.	The Security Council session ended without any decision.	-22.9068	-39.5471	-24.2264	-22.2459	-23.1262	-39.4937	-24.2264	-22.2459
urd-wl-86-174276-11370253-post1__4	اجلاس میں اسرائیل کے خلاف لیبیا اور دیگر عرب ممالک کی جانب سے پیش کردہ مذمتی قرارداد کو امریکی مخالفت کا سامنا ہے۔	The condemning resolution presented by Libia and other Arab countries against Israel is facing American opposition in the meeting.	The conference was conducted against Isreal by Libya and other gulf countries, and the report was submitted to America	The meeting saw American opposition to the derogatory resolutions passed against Israel by Libya and other Arab countries.	America has opposed the censure resolution against Israel submitted by Lebia and other Arab countries in the session.	-53.3699	-48.3041	-52.2513	-48.2532	-53.6373	-48.3466	-51.86	-48.8123
urd-wl-86-174276-11370253-post1__5	فلسطینی شہری آبادی پرگزشتہ کئی روزسے اسرائیلی طیاروں کی بمباری جاری ہے۔	The civilian population of Philistine is under attack by the Israeli Air force for last many days.	From the last few days there has been bombing by Israeli planes on the Palestinian civilian population.	Israel's jet planes have been bombarding on the residential areas of Palestine for last many days.	Israeli airplanes bombardment is continued since many days on Palestinian civil population.	-43.5072	-41.5475	-42.8641	-42.5694	-43.7869	-40.3329	-43.2101	-42.7976
urd-wl-86-174276-11370253-post1__6	ممبئی کے واقعات پر ساری دنیا چیخ اٹھی تھی لیکن اسرائیلی حملوں پر امریکا، برطانیہ سمیت کسی کو یہ قتل عام نظر نہیں آرہا؟	The world showed strong reaction over Mumbai attacks but no one, including Great Britain and US is reacting over the violence of Israel.	The whole world cried out about the Mumbai issue, but the Israeli attacks do not seem a massacre to anyone including America and Britain.	Every country around the world began to protest against the Mumbai attacks but can't anyone see this brutality including America and Britain?	The whole world reacted on Mumbai attacks but no country including America and England can see bloodshed caused by Israeli attacks.	-64.5849	-60.352	-59.3117	-59.0978	-63.6648	-60.3951	-58.8563	-59.439
urd-wl-86-174276-11370253-post1__7	امت مسلمہ کے اہم ممالک کیوں خاموش ہیں؟	Why the leading Muslim countries are silent?	Why are the important Islamic countries quiet?	Why are the major Muslim countries quiet?	Why the major countries of Muslim world are silent?	-17.7411	-18.2504	-17.6489	-22.046	-17.7411	-18.4387	-17.8493	-22.2517
urd-wl-86-174276-11370253-post1__8	دنیا کے اس دوہرے معیار پر آپ کیا کہنا چاہیں گے۔	What would you say on world's double standard?	What do you want to say about this double standard of the world?	What is your opinion on these double standards of the world.	What will you wish to say on this double standard of the world.	-24.6585	-24.8572	-27.9756	-27.939	-23.8177	-24.7801	-28.1762	-28.892
urd-wl-86-174276-11370254-post12__1	-سعید، نیو یارک۔	Saeed, New York.	Saeed, New York	Saeed, New York.	Saeed, New York	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179	-6.41179
urd-wl-86-174276-11370254-post12__2	میرے خیال میں،اصل بات یہ ہے کہ ہماری زیادہ تر قوم ان پڑھ ہے انہیں معلوم ہی نہیں کہ ان کا پیسہ کہاں جا رہا ہے حکومت ٹیکس لگا کر اپنی ذمہ داریاں پوری کرنے میں دلچسپی رکھتی ہے بجلی اور گیس کا بحران یونہی رہے گا۔	I think the problem lies in the illiteracy of our nation. People do not know how their money is spent. Govt. is solving its problems by introducing new taxes. Power and Gas crisis will remain unsolved	I think that actually, most of our people are illiterate. They do not know where their money is going. The government fixes taxes and likes to fulfill its duties, the electricity and gas crisis will not be like this.	In my opinion, the basic fact is that most of our people are uneducated and they don't even know where their money is actually going. Government is interested in doing it's job properly by applying and collecting taxes. Shortfall of electricity and gas will continue in the same manner.	I think the actual point that the majority of our nation in illetrate. They even dont know where their money is going to. Government is interested in applying taxes and fullfil their duties. Electricity and Gas shortage will remain same.	-89.3633	-91.9668	-118.815	-93.2877	-89.1898	-90.1273	-114.751	-93.4347
urd-wl-86-174276-11370254-post12__3	کیونکہ عوام نے جنہیں منتخب کیا ہے ان کے کردار سے سب واقف ہیں،	Every body knows the real faces of people's elected representatives.	Because everyone knows the role of those selected by the people.	Because everyone knows about the character of those who have been elected by our own nation.	Because who are elected by public are very well known	-29.7426	-23.8139	-31.1434	-26.7607	-30.0109	-23.4552	-30.5562	-26.9671
urd-wl-86-174276-11370254-post1__1	پاکستان کے طول و عرض میں بجلی اور گیس کا بحران سنگیں صورت اختیار کرگیا ہے	Power crisis has become worst in Pakistan.	The electricity and gas crisis across Pakistan has taken a serious position.	Crisis of electricity and gas all over Pakistan has become a critical state.	The crisis of electricity and gas has worsen in whole of the Pakistan	-20.423	-34.2018	-30.7097	-32.3996	-20.5085	-34.6751	-31.2776	-33.3145
urd-wl-86-174276-11370254-post1__2	،دوسری طرف یکم جنوری سے گیس کے نرخوں میں اوسطاً8اضافہ کردیا گیاہے جبکہ ملک کے بعض شہروں میں پٹرول کی عدم دستیابی عوام کیلئے شدید پریشانی کا باعث بنی ہوئی ہے۔	On the other hand price of Gas has been increased by 18%. While due to unavailability of petrol, people are facing sever difficulties.	On the other side, there was an increase of an average of 18% in gas rates, while the unavailability of petrol in some cities has become a cause of great difficulty for the public.	On the other hand the GAS tariff has been raised to 8% where as in some cities due to the non availability of the petrol is increasing the difficulties and miseries of the masses.	, on the other hand gas prices have been raised by average 8, while in few cities unavailability of petrol created immense worry for people.	-52.2508	-68.724	-87.349	-71.5377	-52.9768	-68.4305	-88.4559	-71.4127
urd-wl-86-174276-11370254-post1__3	پاکستان کے صنعتی اور کاروباری حلقوں میں بجلی کی طویل بندش اور گیس کے بحران پر شدید رد عمل، ہنگامے اور پر تشدد مظاہرے جاری ہیں،	The business and industrial communities of Pakistan are violently protesting against power and Gas crisis.	Among the manufacturing and business circles, there are strong protests and severe reactions going on, to the long power cut and gas crisis.	Due to the long load shedding of electricity and gas crisis in Pakistan's industrial and business sector, there is a severe reaction. Riots and violent protests are taking place.	Intense reactions, riots and torturous demonstration are continued in the industrial and business circles of Pakistan against the crisis of electricity and gas.	-41.7131	-65.7227	-78.2663	-57.1237	-42.0398	-65.9298	-78.9193	-57.7855
urd-wl-86-174276-11370254-post1__4	صنعتکاروں نے فیکٹریاں بند کرنے کا الٹی میٹم دیدیا ہے۔	The producers have given the ultimatum to close the factories.	Industrialist have given an ultimatum before closing the factories.	Industry holders gave ultimatem to stop mills.	Industrialists have threatened a shutdown ultimatum.	-27.3841	-25.5518	-21.0907	-20.6653	-26.5272	-25.7311	-21.1519	-20.6653
urd-wl-86-174276-11370254-post1__5	ادھر کراچی میں آٹھ سے دس گھنٹے کی لوڈ شیڈنگ سے شہریوں میں اضطراب پایا جاتا ہے۔	Here in Karachi, the public is perturbed over the 8-10 hour load shedding.	Here there is growing anxiety among those dwelling in Karachi because of eight to ten hours electricity load shedding	Here there is unbelivable situation in cities by the load shedding of light in Karachi from 8 to 10 hours.	In Karachi people are worried due to 8 to 10 hours load shedding.	-41.8629	-63.3473	-52.9597	-38.3659	-41.7819	-64.3689	-54.2069	-39.0745
urd-wl-86-174276-11370254-post1__6	صنعتی زندگی تقریباً مفلوج ہو کر رہ گئی ہے۔	The production life cycle has become practically paralyzed.	Industrial activities have almost paralyzed.	The industrial became aproximatly hand less and feet less.	Industrial sector is almost paralyzed.	-25.4402	-16.0039	-28.3707	-15.4092	-25.5257	-16.0039	-28.7936	-15.4413
urd-wl-86-174276-11370254-post1__7	حکومتی ادارے اس سلسلے میں ایک دوسرے پر الزامات لگا کر اپنا موقف بیان کر رہے ہیں۔	The government institutions are blaming each other to express their stand.	Government department are playing a blame game on each other	Government institutes are showing their openions by blaming one another.	Government Institutions are expressing their opinion by blaming each other.	-32.8195	-33.0569	-32.8273	-29.422	-32.0737	-33.4807	-32.8273	-29.5356
urd-wl-86-174276-11370254-post1__8	بجلی اور گیس کی قیمتیں بڑھانے کی باتیں قوم کے ساتھ مذاق نہیں ہے؟	Are the talks of increasing the prices of electricity and gas not a joke against the nation?	isn't under these circumstance the proposals for increasing electricity and gas tariff a joke with the people?	Talks with nation of increase the prices of electric and gas in not a jok.	Increasing the prices of electricity and gas is not a joke with people?	-44.531	-54.6309	-43.5234	-32.4012	-44.8777	-55.6316	-43.5961	-32.4457
urd-wl-86-174276-11370254-post1__9	مسائل کے حل کی طرف توجہ کیوں نہیں دی جا رہی ہے؟	Why is attention not being paid to solve the problems.	Why is attention not being given in resolving the issues?	Why did not pay attention to solve these problems.	Why the solutions of the problems are not considered?	-25.5819	-28.6735	-22.0459	-18.2667	-25.903	-29.227	-22.2518	-18.4282
urd-wl-86-174276-11370254-post1__10	حکومت کو َملکی ترقی کا پہیہ جام ہوتا نظر نہیں آرہا ہے؟	Are the wheels of national development not seeming jammed to the government?	Can the government see the failing of the country's economy?	The government is not going to work for upwards.	Is government not seeing the full stop on national development?	-34.3753	-25.5903	-18.148	-28.7266	-34.642	-25.8504	-17.6398	-28.8183
urd-wl-86-174276-11370254-post1__11	اس بحران پر قابو پانے کیلئے آپ فوری طور کیا اقدامات تجویز کریں گے؟	What immediate steps can you suggest to gain control over this crisis?	To counter these problems for the short term, what suggestions do u have?	What will you suggest about the control this big problem.	What steps you will instantly recommend for managing this crisis?	-32.5615	-41.212	-25.8235	-34.3095	-32.7307	-41.3499	-26.4338	-34.3552
urd-wl-86-174276-11370254-post1__12	اپنی رائے سے آگاہ کریں۔	Let us know of your opinions.	Please inform us about your opinion.	Aware me about your openion.	Let us know your opinion.	-15.504	-18.8375	-12.6557	-13.4111	-15.5411	-18.8375	-12.6318	-13.4111
urd-wl-86-174276-11370254-post8__1	-عمران کھوکر، مدینہ منورہ میں یہ کہنا چاہتا ہوں کہ جیسے لوگ ویسے ہی حکمراں۔	Imran Khokhar, Madina Munawwarah, I want to say that, as the people, the rulers.	Imran Khokar from Madina Munawara Saudi Arabia, I want to say the way the people are, they get similar leaders.	After the loss of Imram, that as there are people as there are commonders.	Imran Khokar from Madīnah Munawwarah, “I would like to say that rulers are a reflection of society’s morality.	-26.0518	-42.7527	-29.8298	-38.3032	-26.1649	-43.1441	-29.8722	-37.5882
urd-wl-86-174276-11370254-post8__2	مجھے حیرت ہے کہ عوامی حکومت کا نعرہ لگانی والی عوام ہی کو تکلیف دے رہی ہےب	I am surprised that they are giving difficulty to the public who called for a democratic government.	I am surprised that government carrying slogan of public service is itself hurting them.	I wonder those who shout slogans for an administration of the public create nuisance to the public.	I am surprised that a government claiming to be people’s friendly is unfriendly to the people.	-43.4225	-45.328	-50.8191	-45.46	-42.8473	-46.1245	-51.4401	-45.6801
urd-wl-86-174276-11370254-post8__3	جلی گیس پٹرول کا نہیں ملنا ایک عذاب ہوگیا ہے	The unavailability of electricity, gas and petrol has become a torture.	unavailability of electricity, gas and petrol has become a persecution.	It is torture not to get jelly, petroleum and gas.	Non-Availability of electricity, gas and petrol has become a menace.	-22.2356	-20.7222	-29.441	-20.7222	-22.2186	-20.7052	-29.542	-20.7052
urd-wl-86-174276-11370254-post8__4	حکومت کا اداروں پہ کوئی کنٹرول نہیں ہے	There is no control over government institutions.	Government has no control over the institutions.	Government departments have lost control.	The government does not have any control over the institutions.	-18.0664	-15.6241	-15.4195	-21.0823	-18.1484	-15.8389	-15.5391	-20.2459
urd-wl-86-174276-11370254-post8__5	لاء اینڈ آرڈر کی صورتحال روز بہ روز بگڑ رہی ہے اللہ اس ملک پہ اپنا رحم فرمائے	The law and order situation is getting worse, day to day. May Allah have mercy on this country.	Law and order situation is deteriorating every day, may Allah bestow his mercy on this country.	Law and order has been degenerated. May Allah show his mercy on this country of ours.	The law and order situation is worsening day by day. May Allah have mercy on the country.	-46.7617	-49.3972	-36.9271	-42.896	-43.9419	-49.625	-37.2489	-40.0617
urd-wl-86-174276-11370255-post1__1	نئے سال کا آغازہوگیاہے۔	The New Year started.	new year has started.	A new year has begun.	It's beginning of a new year.	-7.9252	-12.3343	-14.2404	-13.0518	-7.9252	-12.4168	-14.2404	-12.9592
urd-wl-86-174276-11370255-post1__2	گذشتہ سال ہنگامہ خیزیوں اور سیاسی نشیب و فراز کا سال تھا ، دہشت گردی کے حوالے سے بھی اسے یاد رکھا جائے گا۔	The previous year was a year of protests and political ups and downs. It will also be remembered for terrorism.	last year was the year of outbreaks and political ups and downs. it will also be remembered in reference to the terrorism.	Last year was a year of political turmoil and chaos. The year will be remembered for terrorism too.	Previous year was a year of fun and political tactics, it is also remembered by terrorism	-51.1672	-53.2433	-41.7142	-36.1264	-50.8194	-51.6509	-41.7822	-36.375
urd-wl-86-174276-11370255-post1__3	صدر مشرف کی اقتدار سے علیحدگی اور صدر بش کے آٹھ سالہ دور کا خاتمہ ، بش پر جوتوں کی بارش اور پاکستان میں جمہوری حکومت کا قیام، ناگہانی آفات ، بلوچستان میں زلزلہ، دنیا بھر میں مالیاتی بحران، کساد بازاری۔	The removal of President Musharraf from power, and President Bush's eight year regime coming to an end, Bush getting shoes thrown at and the establishment of a democratic government in Pakistan, sudden calamities, the earthquake of Balochistan, the global financial crisis and depression.	stepping down of President Musharf and the end of the eight years rule of president Bush, throwing of shoes on Bush and formation of democratic government in Pakistan, calamities, earthquake in Baluchistan, global financial slump and monopoly.	President Musharaf's stepping down from power, the end of President Bush's eight years' reign, the slinging of chappals to Bush, the rethroning of democracy in Pakistan,the unexpected disasters, the earthquake in Baloochistan, the financial melt down all over the world,the depression in the market	It was an end of president Musharraf and end of eight year reign of president Bush, rain of boots on bush and southern rule in Pakistan, Earthquake in Baluchistan, Downfall of economy throughout the world, Heavy marketings	-113.18	-98.7468	-109.679	-100.013	-110.709	-99.3379	-110.135	-101.963
urd-wl-86-174276-11370255-post1__4	اب نئے سال کی آمد ہے آپ آنے والے سال کو کس طرح دیکھتے ہیں؟	Now a new year has arrived, how do you see the new year?	new year is arriving, how do you foresee the new year?	The new year has set in. How do you feel now at the new year's arrival?	Its the eve of new how you see the previous year?	-27.9098	-28.2324	-42.8007	-25.4443	-28.0225	-28.0538	-43.0015	-25.7889
urd-wl-86-174276-11370255-post1__5	آپ کے نزدیک سیاسی یا جغرافیائی صورتحال کیا رنگ لائے گی اوبامہ کی حکمت عملی کیا ہوگی؟	According to you, what color will the political and geographic scenario take, and what wise steps will Obama implement?	in your opinion, what will be the result of the political or geographical situation. what will be the Obama's strategy?	In your opinion, What colour will the political and geographical situations in the country take? What tricks will Obama adopt?	From your what will be the political and geographical conditions what will be the policy of Obama?	-57.2204	-41.3948	-50.3065	-39.9851	-57.083	-40.3107	-50.0302	-39.2177
urd-wl-86-174276-11370255-post1__6	کیا دہشت گردی کے خاتمے میں کسی پیش رفت کی امید ہے؟	Is there any hope of moving towards eradication of terrorism?	is there a hope of a development towards eliminating terrorism.	Is it possible to predict an end to the threatening terrorism?	Is there any fast results in end of terrorism?	-31.5096	-31.5828	-27.955	-24.5312	-31.6142	-28.9136	-26.7631	-25.1863
urd-wl-86-174276-11370255-post1__7	کیا پاکستان میں عدالتی بحران ختم ہوجائے گا؟	will the judicial crisis in Pakistan come to an end?	Is the judicial crisis of Pakistan will finish?	Will the judicial crisis in Pakistan come to an end?	Will Pakistani courts end?	-28.3971	-22.0847	-25.924	-11.0602	-26.3456	-22.0847	-25.2228	-11.0602
urd-wl-86-174276-11370255-post1__8	پاک بھارت تعلقات کیا رخ اختیار کریں گے؟	what direction will the Indo-Pak relation take?	What shape Pakistan and India relationship will adopt?	What turn will the Indo-Pak relations take?	what will be the relations between Indo - pak?	-22.5684	-21.7414	-20.4505	-21.7386	-22.5873	-21.7414	-20.4505	-22.167
