SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Bigram_Lprob2	Bigram_Lprob3	Bigram_Lprob4	Trigram_Lprob1	Trigram_Lprob2	Trigram_Lprob3	Trigram_Lprob4
urd-wl-83-174268-11364090-post7__3	رہا آپ والا سوال تو بڑے صاحب بیوہ کو گھر لانے کے بجائے خود کسی بیوہ کے گھر چلے جاتے تو وارثین اوپر اوپر سے شورو غوغا کر کے چُپ اور مطمئن ہوجاتے (ہاں بیوہ کے وارثین کے پیٹ میں پھر مروڑ اُٹھتی)۔	And about your question, when sir instead of bringing his wife home, goes to someone else's wife so the dependents just make a fuss for the show and stay quiet and satisfied. ( yeah, later the relatives of the wife get angry)	now your Question is, if the big brother rather bringing the widow to his home, he might have went to her home itself, then there will no querrals from his children, (they quarrel may be in the widows children)	As for your question about the old man going to the widows house instead of bringing the widow to his house, so that the children could make some fuss and then become quiet and relax, (though the stomach of the widows children would hurt).	The question is that, the widow of the house have a abdominal contraction again.	-144.296	-113.499	-131.991	-36.2764	-143.601	-117.742	-131.813	-36.9334
urd-wl-83-174268-11364090-post9__1	برصغیر پاک و ہند میں ہم نے اسلام تو صدیوں پہلے قبول کر لیا مگر اس جاہلانہ سوچ سے پیچھا آج تک نہ چھڑا سکے اور رسم و رواج کو اسلام سے مقدم ہی جانا۔	In the Indian subcontinent, we accepted Islam centuries ago but we could not let go of this illiterate thinking and always thought of culture and tradition as more valuable than Islam.	We embraced Islam even before the separation of hindustan and Pakistan, but we have not came out of such evil thinking and this ritual are a more important than islam	In the Indo Pak subcontinent, Islam was accepted centuries ago, but it could not yet leave its ignorant mentality and has always kept culture and tradition above Islam.	In IndopPak we embraced Islam centuries ago but can't get rid of this unlettered thinking and considered traditions and customs superior then Islam.	-96.4695	-82.9505	-89.7136	-80.6103	-93.3622	-84.5279	-90.7825	-79.0522
urd-wl-83-174268-11364090-post9__2	مرد کی دوسری شادی کو واہیات، طلاق کو کلنک کا ٹیکا، طلاق یافتہ عورت کو اچھوت، پسند کی شادی کو عزت پر داغ اور مرد کی اپنے سے بڑی عمر کی عورت سے شادی کو اس عورت کی مکاری کا نتیجہ سمجھنا اسی سوچ کی وجہ سے ہی ہے۔	Considering man's 2nd marriage as ridiculous, divorce as denigration, divorced as untouchable, love marriage as dishonor and considering a man marrying an older women is dissimulation of the women is only the result of this way of thinking.	The second marriage of a man is bad, Divorce is known to be bad, The divorced women is a untouchability sin, love marriage is the bad impression, the marriage of a man with a elder woman is said to be the evil plan of the woman. the above things are of such evil thinkings	Thinking of a man's second marriage as an innovation, divorce as a clinical rest, divorced woman as untouchable, love marriage as a mark on honor and a man marrying a woman elder to him as a deception on the part of the wife, is all a part of this mentality.	Second marriage of man as ridiculous, divorce as stigma, divorced woman as untouchable, love marriage as disgrace and man's marriage with an elder woman as the result of her cunningness is all because of such thinking.	-126.798	-168.816	-156.812	-124.794	-125.457	-167.732	-154.724	-125.606
urd-wl-83-174268-11364090-post9__3	اور تو اور مغربی اقوام کی نقل میں ہم پرہیزگاری اور پردے کو دقیانوسی قرار دیتے ہیں۔	And over all, by copying the western world, we are declaring the religious and veil as old fashioned.	and we think that if we wont follow modernism, we considered to a old thinking man	What's more, in mimicry of the western countries, we have started to consider piety and veil as old fashioned.	Moreover to copy the western nations we declare veil and worship backward.	-55.8175	-49.5185	-53.0041	-48.1003	-58.256	-50.1896	-53.7102	-48.5045
urd-wl-83-174268-11364090-post9__4	اسلام قبول کرنا تو آسان تھا اس سوچ سے پیچھا چھڑانا بہت مشکل۔	Accepting Islam was easy, getting rid of this way of thinking is very hard.	Embracing islam is easy, but to come out from such evil thinking is some what impossible	Accepting Islam is easy, but leaving this mentality is very tough.	It was easy to embrace Islam to get rid of such thinking is very difficult.	-41.4088	-55.1358	-40.0548	-35.9077	-39.3781	-56.6675	-41.2768	-35.3271
urd-wl-83-174268-11364090-post9__5	اللہ ھم سب کو اس کی ہمت اور جراٰت عطا فرماےء۔	Allah give us courage and Daringness.	Allah bless us with the ability and courage to do this task.	Allah grant us all spirit and courage for this.	Allah bless us all the courage for it.	-21.863	-36.8456	-30.8688	-28.9355	-22.34	-37.2009	-31.2515	-30.3518
urd-wl-83-174268-11364090-post9__6	آمین۔	Amen.	Ameen.	Amen	Amen.	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411
urd-wl-83-174268-11364090-post9__7	اردو لکھنا اتنا کٹھن تو کبھی نہ تھا۔	it was not really difficult to write Urdu ever before.	It was never that difficult to write Urdu.	Writing Urdu was never so difficult.	Writing Urdu was never that difficult.	-21.4877	-21.9674	-20.5297	-23.1588	-21.9753	-22.5471	-20.7173	-23.2989
urd-wl-83-174268-11364090-post9__8	صدیاں بیت گیںٰ اتنا سا لکھتے لکھتے۔	decades gone to writes that little.	It took century's to write this little.	Century passed writing such little writing	Centuries passed in writing this little.	-24.1727	-24.6292	-29.3729	-23.645	-24.3002	-24.6273	-29.3729	-23.7628
urd-wl-83-174268-11364090-post9__9	تھوڑے کو بہت جانیے۔	consider more to less.	Think of this less as a lot.	Know that little is much.	Consider it enough.	-15.1299	-20.7744	-16.712	-10.9162	-15.7463	-19.7346	-17.4318	-11.8036
urd-wl-83-174268-11364090-post9__10	اللہ حافظ۔	Allah Hafiz.	Good Bye.	Allah Hafiz	Allah Hafiz.	-11.4018	-7.89036	-11.4018	-11.4018	-11.4018	-8.03541	-11.4018	-11.4018
urd-wl-84-174269-11325244-post5__1	امیر تیمور اپنی کتاب “ میں ہوں تیمور “ میں لکھتا ہے کہ میں نے اپنی زندگی میں یہ راز پایا کہ اگر کسی فوج کا سپہ سالار صف اول میں ہوگا تو وہ فوج کبھی ناکام نہیں‌ہوگی۔	Amir Taimoor Write on his book "i am Tamioor" thati have discovered secret in my life that if any force commander in chief on the first raw so that force never loss.	Ameer Taimur in his book "I am Taimur" writes I found the secret in my living time that if the commander of any army is present on the front line then that army will never be defeated.	Ameer Taimoor in his book "I am Taimoor" writes that i found this secret in my life that if leader of any Army is in front line then that Army will never lose.	Amir taymoori in his book "Main hoon Taymoor" writes I realized in my life a secret that if the military commander of the military is in first row then that military would never loose.	-100.04	-108.102	-95.2179	-105.84	-101.921	-107.74	-97.7695	-107.16
urd-wl-84-174269-11325244-post5__2	لیکن ادھر تو حالات ہی اور ہیں	but that circumstances different there.	But here the things are altogether different.	But here situation is else.	But here the situations are different here	-16.8442	-18.8422	-16.1181	-21.7374	-17.4045	-18.3904	-16.2161	-20.8972
urd-wl-84-174269-11325244-post5__3	یہ کہتے ہیں عوام تو ہوتی ہی ہمارے لیے مرنے کے لیے ہم مریں تو شہید	it was said lay folk die for our self we die so martyr.	They say the population is by default for getting killed for us.	To say that Common people are there to die for us if we die then martyr	they said this that people are present only to die for us if we die then are pious	-49.7422	-34.8876	-47.6927	-53.5095	-50.1136	-35.5396	-48.0505	-54.0407
urd-wl-84-174269-11325244-post5__4	عوام میں سے کوئی مرے تو قتل	if some one die form Lay folk so killed.	If anyone dies from the population, it is considered Murder.	if someone from common people dies then murder	If people die then murdered	-40.7761	-30.0744	-30.6222	-18.2465	-41.25	-30.1548	-30.2936	-18.6591
urd-wl-84-174269-11325249-post1__1	السلام علیکم ورحمۃ وبرکاتہ،	May Allah bless and have mercy on you.	May peace and blessing of Almighty be upon you.	AsSalaamu Alaikum wa Rahmatullahi wa Barakatuhu (greeting)	Assalamwalekum Rehmate Barkatahu	-35.229	-33.8171	-17.3972	-8.94182	-36.5859	-36.2434	-17.3972	-8.94182
urd-wl-84-174269-11325249-post1__2	آج رات عشاء کی نماز کے بعد میں وآپس دکان کی طرف آرہاتھاکہ ایک آدمی نے جوکہ ایک گاڑی میں بیٹھاہواتھااس نے ہاتھـ اٹھایااورمجھے اپنی طرف متوجہ کیا۔	When I was coming back to the shop after Isha prayer tonight, one man who was sitting in car, raised his hand and asked me to come.	I was coming back to my shop after the Isha prayer tonight, a man who was sitting in his car waved at me and called.	Today, as I was returning to my shop, after Isha prayer, when a man sitting in a car at the circle raised his hand and diverted my attention towards him.	Tonight after Ishan's namaz i was heading towards the shop on the way a person attracted my attention towards him.	-77.8541	-76.6429	-96.416	-60.524	-75.8154	-75.6274	-99.1897	-62.5913
urd-wl-84-174269-11325249-post1__3	میں نے سوچاکہ شایدکے یہ آدمی راستہ بھول گیاہے یاکچھـ پوچھناچاہتاہے میں رک گیاتواسکی گاڑی میں اسکی پوری فیملی بیٹھی ہوئی تھی۔	I thought may be this man has forgotten his way or may be he wants to ask something. I stopped so his whole family was in his car.	I thought that probable this man has lost his way or wants to ask something, I stopped as his whole family was sitting in the car.	I thought this man might have lost his way, or he might want to ask something, so I stopped, and his whole family was sitting in the car.	I thought this person has lost his way or wanted to ask something to me i stopped i saw his whole family along him.	-83.8968	-75.2116	-79.0927	-68.2853	-86.3244	-76.1482	-79.9873	-67.4074
urd-wl-84-174269-11325249-post1__4	اس نے اپنامدعابیان کیاکہ میں عربی اچھی طرف سمجھـ سکتاہوں کہ نہیں میں نے کہاکہ کوئی مسئلہ نہیں ہےآپ بتاؤکہ کیابات ہے؟	He asked if I can understand Arabic very well or not. I said that there is no problem. You tell me what is the matter.	he asked me if I could speak and understand Arabic, I said no problem, you tell me what's up?	He asked whether I could understand Arabic well or not. I said no problem, tell me what you want.	He narrated his topic i fluently understand Arabic i told no problem tell me your problem?	-61.2347	-60.2687	-56.7678	-57.954	-55.6611	-57.071	-52.2959	-59.6609
urd-wl-84-174269-11325249-post1__5	اس نے کہناشروع کیاکہ میں ریاض سے آیاہوں یہاں مدینہ میں لیکن کسی نے میری جیب کاٹ لی ہے آپ براہ مہربانی کوئی مدد کریں میں نے کہا کہ معاف کرو بھائی، کیونکہ ایساہی ایک واقع میرے ساتھـ پہلے ہوچکاہے کہ میں نے اس بندہ کوبیس ریال دئیے کہ اس سے پٹرول بھرا کرریاض چلے جاؤ لیکن اس نے تھوڑا ساآگے جاکرپھروہی کام شروع کردیا۔	He started saying, I have come from Riyadh but here some one in Medina picked my pocket if you please help me. I said forget about it.Because this has happened with me earlier also as I gave this man 20 riyals to pay for gas and go back to Riyadh but he started doing the same thing after moving forward a little.	he started telling that he has come from Riyadh and here in Medina someone picked my pocket, kindly help me. I said please go away brother, since such an incident has already taken place with me that I gave this man 12 riyals so that he could reach Riyadh, but he started doing the same after moving a little farther.	He started to say that I have come from Riyadh, to Madinah, but someone has pick-pocketed me, so please help me out. I asked him to excuse me, as such an incident had taken place with me previously, that I had given the person 20 Riyals to buy petrol to reach Riyadh, but he went a little ahead and started to ask somebody else.	He started narrating i came from Riyadh here in someone has pick pocketed me you kindly help me out i told i am sorry brother, because this kind of situation is also faced by me before i gave him 20 Rial and guided him to fill petrol and head back to Riyadh but he after moving a certain distance started the same business	-189.535	-192.678	-178.977	-206.304	-192.005	-190.772	-178.399	-211.821
urd-wl-84-174269-11325249-post1__6	مجھے بڑا غصہ آیامیں نے اس کو بہت بولااورسپاہی کی دھمکی دی تووہ نودوگیارہ ہوگیا۔	I got really angry and when I told him and threaten him of a cop, he vanished from there.	I was furious, I cursed him and threatened him of the Police, then he ran away.	I got very angry and scolded him and warned him that I would call the soldiers, so he got very frightened.	I got very angry and said him a lot and thretened him of cops so he left the place immediately	-58.4932	-58.6405	-65.4385	-62.7823	-57.5393	-60.2695	-65.9581	-64.8718
urd-wl-84-174269-11325249-post1__7	تواب یہ حالت ہوگئی ہے ہم مسلمانوں کی مانگنے کے لئے بھی گاڑیوں پرسوارہوکرساتھـ فیملی کے ساتھـ آتے ہیں اوردن بھرمیں کم ازکم دوتین ہزارکی دھاڑی لگاتے ہیں۔	So now this is the condition of us Muslims that even when we come to beg money, we come with families riding in cars and daily manage to get at least 2 to 3000.	this is the situation of Muslims now that even for begging we ride our cars along with our families and make at least 2 to 3 thousand a day.	Now the situation has become, that we Muslims come on cars, with our families to beg throughout the day and gain at least two or three thousand illegally.	Si this has been the situation of Muslims now for begging too we use vehicles and come with our families and through out the day cheat three thousand from people	-95.3763	-83.7481	-80.5572	-96.5327	-91.8326	-84.3004	-80.1062	-98.6853
urd-wl-84-174269-11325249-post1__8	جبکہ واضح حدیث (صلی اللہ علیہ والہ وسلم) ہاتھـ کے نیچے والے سے اوپروالاہاتھـ بہترہے نیچے والاہاتھـ مانگنے والااوراوپروالاہاتھـ دینے والاہے۔	Although there is an evident saying of the Prophet (P.B.U.H) that the hand above is better than the hand below and the hand above is the giving hand the lower is the taking hand.	However there is a clear Hadith (SAAW) that the upper hand is better than the lower hand since the lower hand is the begging one and the upper hand is the giving one.	Whereas there is a clear Hadith of the Prophet (SAWS) that says that the upper hand is better than the lower hand; the lower hand being the begging hand and the upper hand being the giving one.	Where as in Hadis(saleallah huwa salam) preaches instead of down peoples upper peoples are greater god gives them.	-104.699	-83.4523	-101.103	-65.5436	-108.336	-83.5196	-101.838	-66.2678
urd-wl-84-174269-11325249-post1__9	اللہ تعالی ہم پراپناکرم کرے اورہم کوسچامسلمان بنائے (آمین ثم آمین)	Allah have mercy on us and make us true Muslims ( Amen)	May Allah bless us and make us true Muslims (Amen)	May Allah have mercy on us and make us true Muslims (Amen, Amen)	Allah should show mercy on us a true Muslim( Ameen Suma Ameen)	-48.6908	-41.3869	-47.3828	-40.3348	-48.0828	-42.5963	-48.0593	-40.8418
urd-wl-84-174269-11325249-post1__10	والسلام	Wassalam	Wassalam	WasSalam	WalekumSalam	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411	-4.71411
urd-wl-84-174269-11325249-post1__11	جاویداقبال	Javed Iqbal	Javed Iqbal	Jawed Iqbal	Javed Iqbal	-12.5469	-12.5469	-6.82796	-12.5469	-12.5469	-12.5469	-6.82796	-12.5469
urd-wl-86-174276-11370234-post1__1	ممتاز گلوکار عدنان سمیع پر ان کی اہلیہ نے تشدد کرنے کا الزام عائد کرتے ہوئے ممبئی کے ایک تھانے پہنچ گئیں	Wife of famous singer Adnan Sami, reached a police station in Bombay accusing him of torturing her.	The wife of famous singer Adnan Sami approached a Police Station in Mumbai, accusing him of torture.	Famous singer Adnan Sami's wife reached a police station in Mumbai, accusing him of torturing her.	The wife of famous singer Adnan Sami reached went to police station for blaming him of torturing her	-69.4911	-65.1191	-63.5081	-73.0943	-70.134	-64.8543	-64.189	-72.6812
urd-wl-86-174276-11370234-post1__2	،تھانے نے انہیں عدالت سے رجوع کرنے کی ہدایت کی ہے۔	The police station suggester her to contact Court.	The Police Station advised her to approach the court.	The Police station advised her to contact a court.	, police has advised her to consult the court.	-24.4579	-28.2808	-29.9801	-28.8867	-25.0096	-27.255	-30.6013	-29.9898
urd-wl-86-174276-11370234-post1__3	عدنان سمیع کی بیوی صباء گلاداری نے اپنے شوہر کے خلاف درخواست دی کہ عدنان سمیع ان پر مسلسل تشدد کرتے ہیں	Adnan Sami's wife Saba Guladari submitted a plea against her husband that Adnan Sami tortures her continuously.	Saba Galadari the wife of Adnan Sami gave an application against her husband that Adnan Sami continuously tortures her	Adnan Sami's wife Saba Giladari gave a complaint against her husband saying that he continuously tortures her.	Saba Galadari wife of Adnan Sami has filed an application against him that Adnan Sami continuously tortures her	-62.5296	-69.355	-55.3024	-68.4228	-63.2282	-68.3289	-55.3816	-68.3172
urd-wl-86-174276-11370234-post1__4	اور غیر انسانی سلوک روا رکھے ہوئے ہیں،	and treats her inhumanely.	and he is also administering in human behavior against her.	and that he treats her in a non-human manner.	and behaves inhumanly,	-19.7597	-29.1801	-27.4365	-12.3239	-20.7385	-29.7689	-27.5797	-13.1112
urd-wl-86-174276-11370234-post1__5	اب یہ بات ان کی برداشت سے باہر ہوگئی ہے لہٰذا عدنان سمیع کے خلاف مقدمہ درج کیا جائے	Now this has exceeded her tolerance limit therefore a case should be recorded against Adnan Sami.	Now this thing has gone out of her tolerance, therefore, a case may be registered against Adnan Sami.	Now, it has become difficult for her to bear, and that is why she has filed a case against him.	Now she is fed up of this therefore case must be filed against him	-48.793	-52.4838	-45.4045	-39.0014	-48.4068	-52.1279	-44.7211	-41.4506
urd-wl-86-174276-11370234-post1__6	،پولیس نے مقدمہ درج کرنے کی بجائے یہ کہہ کر انہیں عدالت سے رجوع کرنے کی ہدایت کی کہ یہ معاملہ قابل دست اندازی پولیس نہیں ہے۔	Police instead of recording a report suggested that she should contact the court by saying that this matter is not what comes under police control.	Police station has advised her to approach the court instead of registering the case, on the plea that the case is not within the valid jurisdiction of police station	The police, instead of filing a case, told her to contact a court, saying that this matter was not one in which the police could put their hands.	, in place of filing case police asked her to consult the court by saying that this case is not under the jurisdiction of police.	-64.4688	-81.7146	-76.4831	-65.5487	-65.071	-84.4075	-74.7296	-64.6091
urd-wl-86-174276-11370234-post1__7	آپ کے خیال میں عدنان سمیع پر ان کی اہلیہ کا الزام درست ہے؟	In your opinion, is the accusation of Adnan Sami's wife on him is correct?	Do you think that the accusation on Adnan Sami by his wife is correct?	In your opinion, is the accusation against Adnan Sami, by his wife proper?	In your opinion the blame of Adnan Sami's wife on him is true?	-40.0736	-39.8981	-41.4168	-41.1526	-39.4233	-37.9012	-41.0118	-41.7415
urd-wl-86-174276-11370234-post1__8	کہیں یہ الزام عدنان سمیع کو بدنام کرنے کی بھارتی کوشش تو نہیں؟	What if this accusation is an attempt of tarnishing the name of Adnan Sami?	Can this accusation is an attempt of India to defame Adnan Sami?	This is not an Indian effort to disgrace Adnan Sami, is it?	Is it not an attempt of India to defame Adnan Sami?	-35.1061	-34.9658	-36.8927	-32.1399	-34.4899	-33.9427	-36.3502	-28.6799
urd-wl-86-174276-11370234-post1__9	اس بارے میں اپنی رائے سے آگاہ کریں۔	Let us know of your comments regarding this matter.	Inform us about your opinion on the Subject.	Let us know about your opinion on this issue.	Do inform us with your opinion in this regard.	-18.3258	-20.2003	-17.0041	-21.3586	-15.9416	-17.3851	-14.3024	-22.1391
urd-wl-86-174276-11370234-post5__1	-آدم سانگھڑ،مہر۔	Adam Saanghar, stamp.	Adam Sanghar, Mehr.	Adam, Sanghad, Mehr	Adam Sanghar, Meher	-14.6274	-11.2695	-19.012	-11.2695	-14.6274	-11.2695	-19.012	-11.2695
urd-wl-86-174276-11370234-post5__2	جہاں تک الزامات کا تعلق ہے تو کوئی بھی انسان دوسرے پہ لگا سکتا ہے	as far as blames concern so any man can do on other.	as far as allegations are concerned, anyone can post it on someone else.	As far as accusations go, any person can accuse the other.	As far as the allegations are concerned, anyone can levy them on any other person.	-38.9291	-37.3309	-31.6478	-39.7288	-37.6217	-37.5171	-31.2927	-38.5541
urd-wl-86-174276-11370234-post5__3	عزت سے بڑھ کے کوئی چیز نہیں ہے	nothing more important than respect.	nothing comes before prestige.	To get enraged for honor is not sensible.	There is nothing superior to honor.	-13.1128	-16.5262	-26.6634	-16.2092	-12.3605	-16.8983	-27.0971	-15.8167
urd-wl-86-174276-11370234-post5__4	موجودہ بیوی اور عدنان سمیع کے تعلق کچھ بھی ہوں عدنان سمیع اپنی عزت کی زندگی چھوڑ کر پیسہ کمانے بھارت گیا تھا،اب وہی شہرت اس کے گلے پڑگئی ہے	what so ever relation of present wife and Adnan Samih , Adnan Samih leave his respected life and went India to earn money, now this popularity made hurdle for him.	however may be the relations between Adnan Sami and his present wife, he left his respectful life and went to India to make money and now this fame has caught him badly.	Whatever be the case between Adnan Sami and his present wife, he had left his honorable life and went to India to earn money. Now that fame has fallen around his neck.	Whatever is the current state of relations between Adnan Sami and his wife, Adnan Sami left his respectable life and went to India to earn a fortune. The same fame has now importuned him.	-107.362	-107.968	-111.101	-104.21	-108.207	-107.996	-108.818	-102.996
urd-wl-86-174276-11370234-post5__5	یہ اس کی اپنی حرکتوں کا خمیازہ ہے	this is due to his own deed.	this is a consequence of his own deeds.	This is the result of his own actions.	It is the outcome of his wrong doings.	-16.5418	-16.5553	-14.0616	-17.5809	-15.2368	-15.7622	-12.3021	-18.1517
urd-wl-86-174276-11370236-post1__1	واشنگٹن…	Washington.	Washington...	Washington...	Washington	-6.68104	-4.71411	-4.71411	-7.11026	-6.68104	-4.71411	-4.71411	-7.11026
urd-wl-86-174276-11370236-post1__2	اعلیٰ امریکی حکام کا کہنا ہے کہ صدر اوباما افغان صدر حامد کرزئی کے بارے میں سخت موقف اختیار کریں گے	high level American official said that president Obama made strong policy against Afghan president Hamid Karzai.	top American officials say that president Obama will take strict stance over Afghan president Hamid Karzai.	High ambassadors of America say that President Obama will take a strong stand against Afghan President Hamid Karzai.	American high officials have stated that President Obama will take a stern attitude towards the Afghan President Hamid Karzai.	-63.2453	-63.7799	-62.0838	-63.2282	-64.1256	-64.5692	-63.3118	-63.8354
urd-wl-86-174276-11370236-post1__3	، افغانستان کے بارے میں امریکا کی نئی حکمت عملی میں ترقی کی بجائے جنگ کو زیادہ اہمیت دی گئی ہے۔	on this new policy of America about Afghanistan give more importance on War instead of Development.	in the new American policy over Afghanistan, there is more emphasis on war than development.	In America's new policy for Afghanistan, instead of development, war has been given more importance.	The new American strategy towards Afghanistan will focus on war instead of development	-43.9852	-36.8638	-41.8063	-35.0517	-45.2951	-37.8051	-42.1519	-35.1071
urd-wl-86-174276-11370236-post1__4	حکام کا کہنا ہے کہ حامد کر زئی کو افغانستان میں امریکی اہداف کے حصول میں رکاوٹ سمجھا جارہا ہے کیونکہ حکومت میں کرپشن ہے،منشیات کا کاروبار بڑھ گیا ہے اور طالبان کی قوت دوبارہ جمع ہورہی ہے۔	Official said that Hamid Karzai consider as a hurdle in Afghanistan to get American Aid, because corruption in the government, intoxication business get increased and Taliban forces get regathered.	officials say that Hamid Karzai is considered to be a hurdle in achievement of American goals Since in his government, there is corruption, drugs business has increased and Taliban are regaining their power.	The envoys say that Hamid Karzai is being considered a barrier in the achievement of American goals in Afghanistan, as there is corruption in the government and the business of middlemen has increased and the Taliban are once more gathering strength.	The officials said that Hamid Karzai is being viewed as an obstacle in achieving American interests in Afghanistan because of government corruption and drug trafficking is on the rise and the Talibans are gaining strength	-94.2785	-105.28	-108.078	-89.7433	-95.0103	-106.431	-110.008	-88.83
urd-wl-86-174276-11370236-post1__5	امریکی حکام کا کہنا ہے کہ امریکی انتظامیہ میں سے جو لوگ حامد کرزئی پر مزید کچھ کر نے کے لئے دباؤ ڈال رہے ہیں ان میں نائب صدر جو بائیڈن اور افغانستان اور پاکستان کے بارے میں صدر اوباما کے نمائندے رچرڈ ہال بروک شامل ہیں۔	American official said that those people from American government who put pressure on Hamid Karzai to do more in which vice president Joe Biden and representative of Brack Obama for Afghanistan and Pakistan Richard Holbrooke included.	American officials say that people, who are putting more pressure on Hamid Karzai to do more, include vice president Joe Biden and President Obama's representative for Afhanistan and Pakistan Richard Holbrooke.	The American envoys say that among the people in the American government who are stressing upon Hamid Karzai to do something more are Vice President Joseph Biden and President Obama's representative to Afghanistan and Pakistan, Richard Hallbrooke.	The American officials also said that those people in the current administration who are pressurizing Hamid Karzai to do more include, Vice President Joe Biden and American Envoy for Afghanistan and Pakistan, Richard Holbrook	-104.306	-98.1942	-110.629	-101.159	-103.885	-96.3863	-110.982	-102.505
urd-wl-86-174276-11370236-post1__6	انہوں نے کہا کہ یہ حکمت عملی صدر بش کے جانے کے بعد سامنے آئی ہے ،جو ہر دو ہفتے بعد حامد کر زئی کے ساتھ وڈیو کانفرنس کرتے تھے اور ان پر افغانستان اور اس کے شہری اداروں کی تعمیر نو میں امریکی کردار پر زور دیتے تھے۔	He said that this policy appeared after President Bush, who used to video conference with Hamid Karzai every two weeks, left. He used to stress upon the American role in rebuilding Afghanistan and its civilian institutions.	He said that the strategy came forward after President Bush left. He participated in video conference with Hamid Karzay every fortnight. Those conferences emphasized America's role in reconstructing Afghanistan and its cities.	He said that this good administration was noticed after the President Bush left, who used to have a video conference with Hamid Karzai after every 2 weeks and used to emphasize on the role of America in Afghanistan and the development of its city departments.	They stated that the policy change came after President Bush left office, who used to have video conferencing with Hamid Karzai fortnightly and emphasized the American role in the rebuilding of Afghanistan and its civil institutions.	-102.819	-109.632	-118.908	-106.19	-104.182	-110.372	-118.576	-105.688
urd-wl-86-174276-11370236-post1__7	حکام کا کہنا ہے کہ اوباما انتظامیہ مرکزی حکومت کے متبادل کے طور پر صوبائی رہنماؤں کے ساتھ کام کرے گی۔	Officials say that the Obama government would work with the State leaders rather than the central government.	The American officer says that the Central administration under Obama will work with local leaders for a change.	Officials say that Obama management will work with the state leaders as a backup with the main government.	The Obama administration will work with provincial political leaders instead of the central government.	-40.9472	-47.5013	-48.0184	-36.1916	-41.1268	-44.9598	-49.2679	-36.1472
urd-wl-86-174276-11370236-post1__8	حکام کا کہنا ہے کہ وہ حامد کر زئی سے کرپشن کے خلاف مزید جنگ کر نے پر زور دیں گے۔	The officials say that it will pressurize Karzai to step up the war against corruption.	The officer says stress will be given in the fight against corruption joining hands with the Karzay administration.	Officials say that they will emphasize Hamid Karzai on fighting against corruption	They said that they will ask Hamid Karzai to intensify the campaign against corruption.	-40.8287	-50.7472	-40.7774	-35.7001	-39.9226	-50.4227	-40.032	-35.4274
urd-wl-86-174276-11370236-post1__9	حامد کرزئی کو اس سال نئے انتخابات کا سامنا ہے اور یہ ابھی واضح نہیں ہے کہ اوباما اور ان کے ساتھی صدارت کے لئے ان کی حمایت کریں گے یا نہیں۔	Hamid Karzai is facing fresh elections this year, and it is not yet clear whether Obama and his group will support Karzai for presidency or not.	Hamid Karzay is going to face a new election and it is not still clear whether Obama and his friends will support Karzay's candidature for Presidentship.	Hamid Karzai faces new elections this year. And it is not clear as yet that Obama and his companions will favor his presidency or not.	Hamid Karzai is facing new elections this year and it is not yet clear whether Obama and his administration are going to back him up in the presidential race.	-72.2561	-69.6948	-76.1389	-75.7159	-70.5431	-68.7782	-75.3422	-76.4103
urd-wl-86-174276-11370236-post1__10	امریکی حکام کا یہ بیان افغانستان کے حوالے سے امریکی پالیسی میں تبدیلی کا پیش خیمہ تو نہیں؟	This statement of the American officials is not a precursor for a change in the American policy towards Afghanistan, is it?	Can we predict whether the declaration of the American Officer will effect a policy change in the Afghan affairs?	Is this statement, of the American officials, a forecast of change in American policy regarding Afghanistan?	Does this statement reflect a shift in American policy towards Afghanistan?	-45.6507	-52.5638	-50.1047	-34.0708	-45.1029	-53.7603	-48.9274	-33.7847
urd-wl-86-174276-11370236-post1__11	کیا حامد کرزئی کا دور ختم ہونے والا ہے؟	Is Hamid Karzai's rule coming to an end?	Whether Hamid Karzay's rule is coming to an end?	Is this era of Hamid Karzai ending?	Is Hamid Karzai’s era coming to an end?	-33.6261	-30.7385	-25.7948	-30.4765	-31.7428	-27.6859	-24.3067	-28.5932
urd-wl-86-174276-11370236-post1__12	اس بارے میں آپ کی کیا رائے ہے؟	What is your opinion about this?	What do you think about it?	What are your thoughts in this matter?	What is your say on this?	-13.2372	-12.1898	-16.9608	-15.1857	-10.5799	-9.06562	-15.0874	-14.4618
urd-wl-86-174276-11370238-post1__1	پاکستان اور سری لنکاکے درمیان تین ایک روزہ میچز کی سیریز میں سری لنکا نے پاکستان کو 1-2 سے شکست دے دی۔	In a series of three one day matches between Sri Lanka and Pakistan, Sri Lanka defeated Pakistan 2-1.	SriLanka beat Pakistan in the three one day international cricket match series for 2-1.	In the series of three one-day matches between Pakistan and SriLanka, Srilanka defeated Pakistan with 2-1.	n/a	-54.4541	-49.5941	-50.6831	-4.71411	-55.0634	-50.317	-50.5668	-4.71411
